ID_Cliente;Segmento;Regiao;Pais;ID_Produto;Categoria;Quantidade_Produtos;Valor_Venda
LA-16780;Corporativo;Lower Saxony;Germany;OFF-FA-10000179;Suprimentos;4;53,52
HR-14770;Home Office;England;United Kingdom;OFF-SU-10001813;Suprimentos;2;27,324
SW-20755;Corporativo;Groningen;Netherlands;FUR-FU-10002957;Moveis;5;100,92
AO-10810;Corporativo;New South Wales;Australia;TEC-PH-10002138;Tecnologia;1;152,766
ML-17755;Home Office;Maharashtra;India;OFF-PA-10001006;Suprimentos;2;40,98
DM-13525;Corporativo;Bihar;India;OFF-EN-10000296;Suprimentos;3;50,85
KF-16285;Home Office;Indiana;United States;OFF-BI-10003656;Suprimentos;1;169,99
BT-11680;Consumidor;Maryland;United States;OFF-BI-10002854;Suprimentos;3;84,09
PN-18775;Home Office;Florida;United States;TEC-PH-10002564;Tecnologia;3;71,976
JK-16120;Home Office;Illinois;United States;TEC-PH-10002789;Tecnologia;1;124,792
DJ-13510;Corporativo;Rhode Island;United States;OFF-BI-10003707;Suprimentos;3;45,78
PG-18820;Consumidor;Texas;United States;OFF-BI-10003925;Suprimentos;4;310,392
AJ-795;Corporativo;Eskisehir;Turkey;OFF-KIT-10000624;Suprimentos;2;78,624
SO-10335;Consumidor;Almaty City;Kazakhstan;OFF-HOO-10002386;Suprimentos;4;101,268
CR-2820;Home Office;Bechar;Algeria;OFF-KRA-10001967;Suprimentos;2;39,96
GT-4710;Consumidor;Chelyabinsk;Russia;OFF-BIN-10002407;Suprimentos;2;39,54
CA-2055;Home Office;Ontario;Canada;TEC-LOG-10003254;Tecnologia;1;73,95
DJ-13420;Corporativo;Tabasco;Mexico;OFF-ST-10000442;Suprimentos;3;46,08
XP-21865;Consumidor;Hovedstaden;Denmark;OFF-SU-10002379;Suprimentos;3;40,995
DM-12955;Corporativo;Brittany;France;OFF-PA-10001758;Suprimentos;3;85,5
HM-14980;Consumidor;Uusimaa;Finland;TEC-AC-10002158;Tecnologia;2;224,4
RD-19930;Consumidor;Central;Nepal;OFF-SU-10000062;Suprimentos;6;141,66
KH-16360;Consumidor;New South Wales;Australia;OFF-ST-10003154;Suprimentos;4;209,952
CT-11995;Consumidor;Osaka;Japan;OFF-LA-10000322;Suprimentos;3;20,7
GD-14590;Corporativo;Auckland;New Zealand;OFF-EN-10000898;Suprimentos;2;57,024
RB-19645;Corporativo;Nevada;United States;TEC-AC-10001013;Tecnologia;2;58,58
KH-16630;Corporativo;Maryland;United States;OFF-ST-10004950;Suprimentos;2;41,96
JO-15145;Corporativo;New York;United States;FUR-FU-10003268;Moveis;5;199,9
BP-1230;Consumidor;Rivers;Nigeria;FUR-BUS-10004121;Moveis;1;43,767
SF-10965;Corporativo;Khuzestan;Iran;FUR-NOV-10002911;Moveis;1;84,48
BD-1560;Home Office;Dagestan;Russia;OFF-ACC-10000808;Suprimentos;1;30,12
MH-17290;Home Office;Nayarit;Mexico;OFF-FA-10000467;Suprimentos;6;55,2
LS-16945;Corporativo;Panama;Panama;TEC-AC-10000575;Tecnologia;3;88,74
MZ-17335;Home Office;San Luis Potosí;Mexico;OFF-PA-10002372;Suprimentos;5;99
BN-11470;Corporativo;Bahia;Brazil;TEC-CO-10000534;Tecnologia;1;160,23888
AG-10675;Consumidor;Francisco Morazán;Honduras;OFF-EN-10004057;Suprimentos;5;49,62
SP-20920;Consumidor;Pays de la Loire;France;OFF-SU-10004446;Suprimentos;2;49,68
ON-18715;Corporativo;Ile-de-France;France;OFF-BI-10003917;Suprimentos;2;56,7
AR-10510;Consumidor;Lazio;Italy;OFF-SU-10001992;Suprimentos;4;46,32
EA-14035;Corporativo;England;United Kingdom;OFF-BI-10002040;Suprimentos;2;55,458
BT-11485;Home Office;Picardy;France;OFF-FA-10000571;Suprimentos;3;42,39
BM-11575;Corporativo;Zhejiang;China;TEC-AC-10001352;Tecnologia;4;221,4
TZ-21445;Corporativo;Heilongjiang;China;OFF-BI-10003779;Suprimentos;2;60,6
LW-17215;Consumidor;Cordillera;Philippines;FUR-FU-10004182;Moveis;2;47,25
BP-11155;Consumidor;Victoria;Australia;OFF-LA-10003381;Suprimentos;5;43,605
AM-10360;Corporativo;New South Wales;Australia;OFF-ST-10002714;Suprimentos;2;19,332
MC-17635;Corporativo;Jawa Barat;Indonesia;OFF-SU-10004198;Suprimentos;5;63,3615
JB-15400;Corporativo;California;United States;TEC-PH-10004348;Tecnologia;3;88,752
CC-12475;Consumidor;New York;United States;OFF-BI-10000315;Suprimentos;3;45,576
HE-14800;Corporativo;Delaware;United States;FUR-FU-10003247;Moveis;4;83,92
BE-11410;Consumidor;California;United States;OFF-BI-10002437;Suprimentos;5;61,12
PO-9180;Home Office;Chisinau;Moldova;OFF-BIN-10003089;Suprimentos;4;67,44
KL-6555;Corporativo;Istanbul;Turkey;OFF-ROG-10003993;Suprimentos;1;56,652
DB-3060;Consumidor;Qom;Iran;OFF-SME-10003033;Suprimentos;2;97,92
SW-10275;Consumidor;Vilnius;Lithuania;OFF-FEL-10001630;Suprimentos;1;62,343
PG-8895;Consumidor;Grand Casablanca;Morocco;OFF-ROG-10002682;Suprimentos;4;97,8
TC-21535;Home Office;Córdoba;Argentina;TEC-PH-10000788;Tecnologia;2;65,4
SW-20275;Consumidor;Chaco;Argentina;OFF-PA-10002219;Suprimentos;9;65,232
EA-14035;Corporativo;Santo Domingo;Dominican Republic;OFF-SU-10002466;Suprimentos;1;25,936
NL-18310;Home Office;South Dublin;Ireland;OFF-AR-10000475;Suprimentos;2;50,52
CL-12700;Home Office;Limburg;Netherlands;OFF-AR-10001190;Suprimentos;1;26,955
JS-16030;Consumidor;Hovedstaden;Denmark;OFF-SU-10004279;Suprimentos;4;86,94
AI-10855;Consumidor;Jawa Barat;Indonesia;OFF-PA-10003332;Suprimentos;2;47,5728
RD-19930;Consumidor;Central;Nepal;OFF-BI-10000561;Suprimentos;2;105,18
KH-16510;Consumidor;Western Visayas;Philippines;OFF-SU-10003717;Suprimentos;5;31,845
MH-18115;Home Office;Uttar Pradesh;India;OFF-LA-10004062;Suprimentos;4;41,04
CC-12100;Home Office;Liaoning;China;OFF-LA-10003396;Suprimentos;7;93,03
BD-11770;Consumidor;New York;United States;TEC-AC-10003447;Tecnologia;3;59,97
SB-20185;Consumidor;New Hampshire;United States;OFF-BI-10002735;Suprimentos;2;68,62
SE-20110;Consumidor;California;United States;TEC-AC-10000682;Tecnologia;5;82,95
MZ-7515;Corporativo;Fars;Iran;OFF-WIL-10003933;Suprimentos;2;25,38
JE-5745;Consumidor;Zaporizhzhya;Ukraine;TEC-APP-10004912;Tecnologia;1;123,3
KL-6555;Corporativo;Woqooyi Galbeed;Somalia;OFF-STA-10004108;Suprimentos;1;49,74
ES-4020;Consumidor;Lagos;Nigeria;TEC-SAM-10000779;Tecnologia;1;41,832
GA-4515;Consumidor;Gauteng;South Africa;OFF-ADV-10003050;Suprimentos;2;33,18
SS-10140;Corporativo;Dar Es Salaam;Tanzania;OFF-STA-10001895;Suprimentos;6;61,92
JA-5970;Consumidor;Chelyabinsk;Russia;OFF-STA-10000244;Suprimentos;1;45,69
PM-9135;Home Office;Montserrado;Liberia;TEC-BEL-10002178;Tecnologia;1;43,44
JE-15715;Consumidor;Veracruz;Mexico;OFF-LA-10004538;Suprimentos;2;14,6
CL-12700;Home Office;Nuevo León;Mexico;OFF-AP-10001617;Suprimentos;1;65,9
EB-13705;Corporativo;Upper Normandy;France;OFF-FA-10001051;Suprimentos;5;85,95
KB-16585;Corporativo;Aquitaine;France;OFF-FA-10002619;Suprimentos;3;48,78
GK-14620;Corporativo;North Rhine-Westphalia;Germany;TEC-AC-10002883;Tecnologia;2;84,3
RB-19330;Consumidor;Schleswig-Holstein;Germany;OFF-ST-10001818;Suprimentos;2;87,264
SC-20230;Corporativo;Henan;China;OFF-FA-10002360;Suprimentos;4;43,44
TP-21415;Consumidor;F.C.T.;Pakistan;OFF-PA-10003906;Suprimentos;7;48,09
SC-20305;Consumidor;Maharashtra;India;OFF-ST-10001824;Suprimentos;3;72
LM-17065;Consumidor;Gansu;China;OFF-AR-10003046;Suprimentos;2;93,48
CD-11920;Consumidor;Phnom Penh;Cambodia;TEC-AC-10001600;Tecnologia;2;115,5
RR-19525;Corporativo;Bangkok;Thailand;OFF-AR-10001266;Suprimentos;3;85,2876
TS-21205;Corporativo;Manawatu-Wanganui;New Zealand;OFF-SU-10000180;Suprimentos;2;93,24
VW-21775;Corporativo;Ohio;United States;TEC-PH-10002844;Tecnologia;3;62,982
DO-13435;Consumidor;Washington;United States;OFF-AP-10001947;Suprimentos;4;73,28
AH-10690;Corporativo;Florida;United States;TEC-PH-10003095;Tecnologia;3;52,68
MP-17965;Corporativo;Texas;United States;FUR-CH-10000225;Moveis;1;56,686
MD-17350;Consumidor;Pennsylvania;United States;TEC-AC-10004864;Tecnologia;2;58,416
EA-4035;Corporativo;Silesia;Poland;FUR-ADV-10001659;Moveis;2;34,2
GP-4740;Corporativo;Bamako;Mali;TEC-SAN-10004721;Tecnologia;1;55,35
TB-11400;Consumidor;Kankan;Guinea;OFF-TEN-10001129;Suprimentos;2;109,32
AP-915;Consumidor;Ankara;Turkey;OFF-FEL-10001541;Suprimentos;1;82,56
FH-14365;Corporativo;San Salvador;El Salvador;OFF-SU-10002323;Suprimentos;3;92,82
HG-15025;Consumidor;Bahia;Brazil;OFF-FA-10000644;Suprimentos;7;68,32
CC-12145;Consumidor;Cortés;Honduras;OFF-SU-10004662;Suprimentos;5;38,46
MS-17365;Consumidor;Puebla;Mexico;TEC-AC-10004043;Tecnologia;3;93,42
ME-17320;Home Office;Camagüey;Cuba;OFF-BI-10002080;Suprimentos;2;19,48
CS-12460;Consumidor;Francisco Morazán;Honduras;TEC-PH-10003935;Tecnologia;3;167,724
BO-11425;Consumidor;South Holland;Netherlands;OFF-BI-10000329;Suprimentos;7;58,275
YS-21880;Corporativo;England;United Kingdom;OFF-EN-10000274;Suprimentos;3;45,72
DG-13300;Corporativo;Lombardy;Italy;TEC-MA-10003121;Tecnologia;3;294,3
MW-18220;Consumidor;England;United Kingdom;OFF-FA-10001113;Suprimentos;5;61,8
CD-12790;Home Office;Ile-de-France;France;OFF-AR-10002116;Suprimentos;5;77,7
RF-19735;Consumidor;England;United Kingdom;OFF-ST-10003641;Suprimentos;2;112,92
CS-11845;Corporativo;Khulna;Bangladesh;FUR-FU-10004780;Moveis;1;110,1
CK-12595;Consumidor;Western Australia;Australia;OFF-PA-10000344;Suprimentos;6;114,048
HF-14995;Consumidor;Victoria;Australia;OFF-EN-10002540;Suprimentos;5;60,48
BP-11230;Consumidor;Washington;United States;FUR-TA-10004767;Moveis;1;70,98
AF-10885;Consumidor;Ohio;United States;OFF-BI-10002429;Suprimentos;7;63,924
JM-15265;Corporativo;Washington;United States;FUR-FU-10000448;Moveis;2;31,96
AC-450;Consumidor;Ar Riyad;Saudi Arabia;OFF-KRA-10002406;Suprimentos;1;50,46
CA-2310;Corporativo;Batna;Algeria;OFF-ROG-10003300;Suprimentos;4;92,16
AP-720;Home Office;Hajdu-Bihar;Hungary;OFF-EAT-10004908;Suprimentos;4;81,96
Dl-3600;Corporativo;Kwazulu-natal;South Africa;OFF-SAN-10001074;Suprimentos;2;47,64
CR-2625;Home Office;Bursa;Turkey;TEC-MOT-10004682;Tecnologia;4;114,96
RB-19795;Home Office;Masaya;Nicaragua;OFF-AR-10003989;Suprimentos;5;86,1
HG-15025;Consumidor;Managua;Nicaragua;TEC-AC-10003725;Tecnologia;4;72,56
MZ-17515;Corporativo;Aquitaine;France;OFF-BI-10001820;Suprimentos;2;100,92
IM-15070;Consumidor;Rhône-Alpes;France;OFF-AR-10000124;Suprimentos;3;53,55
RO-19780;Consumidor;England;United Kingdom;OFF-FA-10001097;Suprimentos;3;34,47
EH-14185;Consumidor;Champagne-Ardenne;France;TEC-AC-10001564;Tecnologia;2;44,13
RB-19465;Home Office;Uttar Pradesh;India;OFF-PA-10001236;Suprimentos;2;44,82
TH-21115;Corporativo;Western Australia;Australia;OFF-SU-10002306;Suprimentos;3;59,211
TZ-21580;Consumidor;Bangkok;Thailand;TEC-PH-10001428;Tecnologia;2;132,5178
KN-16705;Home Office;Washington;United States;OFF-BI-10001658;Suprimentos;5;99,68
KF-16285;Home Office;California;United States;OFF-EN-10002312;Suprimentos;2;22,18
SR-20740;Home Office;New York;United States;OFF-PA-10003797;Suprimentos;3;19,44
JD-6015;Consumidor;Gezira;Sudan;OFF-AVE-10004556;Suprimentos;6;28,62
DO-3645;Consumidor;Alberta;Canada;TEC-SAN-10002871;Tecnologia;2;106,32
RP-9270;Corporativo;Baki;Azerbaijan;TEC-SAM-10000765;Tecnologia;1;137,88
HL-5040;Consumidor;Al Qahirah;Egypt;FUR-ELD-10003479;Moveis;2;107,1
RA-19915;Consumidor;Distrito Federal;Mexico;FUR-FU-10003694;Moveis;5;100,44
AG-10330;Consumidor;Santa Catarina;Brazil;OFF-EN-10003737;Suprimentos;7;73,864
MS-17830;Consumidor;Santa Ana;El Salvador;OFF-BI-10002465;Suprimentos;2;64,4
PW-19240;Consumidor;England;United Kingdom;OFF-EN-10000056;Suprimentos;4;108,36
Dp-13240;Home Office;Scotland;United Kingdom;OFF-AR-10003651;Suprimentos;3;81,27
BE-11335;Home Office;Marche;Italy;OFF-PA-10003907;Suprimentos;3;61,74
CP-12340;Corporativo;Punjab;Pakistan;FUR-TA-10002860;Moveis;1;66,54
CJ-12010;Consumidor;Jakarta;Indonesia;OFF-FA-10003833;Suprimentos;8;60,1656
NM-18445;Home Office;Gyeonggi;South Korea;OFF-SU-10004198;Suprimentos;3;35,865
KL-16555;Corporativo;Colorado;United States;OFF-FA-10004854;Suprimentos;3;27,552
AA-10480;Consumidor;Connecticut;United States;FUR-FU-10001473;Moveis;2;27,46
SS-20140;Corporativo;Texas;United States;OFF-AP-10004336;Suprimentos;3;34,176
RD-19585;Consumidor;California;United States;OFF-ST-10002485;Suprimentos;4;87,92
DP-13000;Consumidor;Illinois;United States;FUR-FU-10000222;Moveis;5;64,96
SJ-20125;Home Office;Texas;United States;OFF-EN-10001453;Suprimentos;3;146,352
KB-6315;Consumidor;Al Gharbiyah;Egypt;TEC-PAN-10004360;Tecnologia;1;48,69
DK-3375;Consumidor;Niassa;Mozambique;OFF-WIL-10002772;Suprimentos;2;58,98
TR-11325;Consumidor;Rabat-Salé-Zemmour-Zaer;Morocco;OFF-GRE-10004359;Suprimentos;10;279,3
ST-20530;Consumidor;Guanajuato;Mexico;OFF-AP-10002697;Suprimentos;5;206,2
DB-13360;Home Office;São Paulo;Brazil;OFF-BI-10004177;Suprimentos;2;39,32
RF-19840;Consumidor;England;United Kingdom;OFF-BI-10002894;Suprimentos;3;151,02
PG-18895;Consumidor;Limburg;Netherlands;OFF-AR-10000467;Suprimentos;3;36,765
VF-21715;Home Office;Rhône-Alpes;France;FUR-FU-10003651;Moveis;2;44,64
PS-18760;Consumidor;England;United Kingdom;OFF-BI-10003650;Suprimentos;2;17,82
DB-13405;Consumidor;Jiangsu;China;OFF-SU-10003592;Suprimentos;7;116,97
DA-13450;Home Office;New South Wales;Australia;FUR-FU-10002362;Moveis;1;40,527
LC-16870;Consumidor;Colorado;United States;FUR-FU-10004006;Moveis;3;102,36
AB-10060;Home Office;New York;United States;OFF-PA-10001970;Suprimentos;4;49,12
KL-16645;Consumidor;Michigan;United States;TEC-PH-10001079;Tecnologia;1;118,99
TP-21565;Corporativo;Texas;United States;FUR-FU-10001756;Moveis;5;38,08
LP-7080;Consumidor;Al Fayyum;Egypt;FUR-OFF-10000344;Moveis;2;115,86
EL-3735;Home Office;Qom;Iran;OFF-SAN-10004420;Suprimentos;2;97,32
PB-8805;Home Office;Lublin;Poland;OFF-JIF-10002228;Suprimentos;2;99,96
JM-15655;Corporativo;Alagoas;Brazil;FUR-CH-10004547;Moveis;2;70,68
BF-11170;Home Office;Tamaulipas;Mexico;FUR-CH-10001658;Moveis;3;99,696
FH-14365;Corporativo;San Salvador;El Salvador;OFF-PA-10001516;Suprimentos;3;52,56
TS-21610;Consumidor;Baja California;Mexico;FUR-CH-10004725;Moveis;3;92,304
LH-17020;Consumidor;Jalisco;Mexico;OFF-EN-10001538;Suprimentos;9;112,86
DH-13075;Corporativo;Panama;Panama;TEC-AC-10001221;Tecnologia;2;81,984
KC-16540;Consumidor;Managua;Nicaragua;OFF-SU-10002498;Suprimentos;2;37,04
KB-16315;Consumidor;England;United Kingdom;OFF-ST-10003414;Suprimentos;2;99,252
CS-12400;Home Office;England;United Kingdom;OFF-PA-10003037;Suprimentos;7;106,05
LC-16930;Corporativo;Mecklenburg-Vorpommern;Germany;OFF-FA-10000256;Suprimentos;4;77,16
RB-19570;Consumidor;Basque Country;Spain;OFF-LA-10001413;Suprimentos;5;56,85
ME-18010;Corporativo;Provence-Alpes-Côte d'Azur;France;OFF-EN-10004775;Suprimentos;2;52,98
CM-12190;Consumidor;Ile-de-France;France;OFF-AR-10001110;Suprimentos;3;96,57
PF-19120;Consumidor;Madrid;Spain;OFF-AR-10003651;Suprimentos;3;81,27
NC-18340;Consumidor;Uttar Pradesh;India;OFF-EN-10001946;Suprimentos;5;200,25
GK-14620;Corporativo;Bangkok;Thailand;OFF-PA-10004930;Suprimentos;6;83,5704
AO-10810;Corporativo;Queensland;Australia;OFF-SU-10004304;Suprimentos;3;73,71
CC-12370;Consumidor;Chittagong;Bangladesh;FUR-CH-10000694;Moveis;1;82,23
EM-13960;Consumidor;Sulawesi Tenggara;Indonesia;OFF-BI-10002684;Suprimentos;5;16,0605
ME-17320;Home Office;Marlborough;New Zealand;FUR-FU-10001260;Moveis;4;69,84
LB-16795;Home Office;Waikato;New Zealand;FUR-CH-10003608;Moveis;2;124,14
CA-12310;Corporativo;Queensland;Australia;TEC-AC-10004196;Tecnologia;2;138,024
RF-19345;Corporativo;New Hampshire;United States;OFF-AP-10000124;Suprimentos;4;33,28
BS-11800;Home Office;California;United States;OFF-ST-10002370;Suprimentos;3;64,17
RW-19540;Corporativo;Michigan;United States;OFF-AP-10001563;Suprimentos;2;87,444
DM-13345;Corporativo;California;United States;OFF-ST-10001837;Suprimentos;1;42,76
ND-8370;Consumidor;Nyanza;Kenya;OFF-BIN-10003089;Suprimentos;6;101,16
ML-7755;Home Office;Federation of Bosnia and Herzegovina;Bosnia and Herzegovina;OFF-TEN-10000894;Suprimentos;4;93
AR-825;Corporativo;Fès-Boulemane;Morocco;OFF-EAT-10001933;Suprimentos;1;45,09
MH-8025;Consumidor;Samsun;Turkey;TEC-SHA-10001231;Tecnologia;1;142,944
TT-11220;Consumidor;Lublin;Poland;OFF-ADV-10002299;Suprimentos;4;64,08
RK-19300;Consumidor;Jalisco;Mexico;OFF-BI-10004654;Suprimentos;3;60,9
SJ-20125;Home Office;Huehuetenango;Guatemala;TEC-AC-10004188;Tecnologia;2;112,12
TZ-21445;Corporativo;Ouest;Haiti;FUR-FU-10000065;Moveis;6;131,868
BK-11260;Consumidor;San Salvador;El Salvador;FUR-CH-10004725;Moveis;2;76,92
JK-15625;Consumidor;Federal District;Brazil;OFF-AR-10003914;Suprimentos;4;132,64
TC-21295;Consumidor;San Salvador;El Salvador;OFF-SU-10003665;Suprimentos;3;50,16
SK-19990;Consumidor;Bahia;Brazil;TEC-PH-10003522;Tecnologia;1;49,7
AH-10075;Corporativo;Brittany;France;TEC-MA-10004669;Tecnologia;4;1047,948
OT-18730;Consumidor;England;United Kingdom;OFF-AR-10001418;Suprimentos;4;96,12
TS-21205;Corporativo;Aquitaine;France;OFF-SU-10003160;Suprimentos;5;83,55
BE-11335;Home Office;Lorraine;France;OFF-EN-10003448;Suprimentos;9;85,59
CS-12175;Corporativo;Fujian;China;OFF-BI-10000340;Suprimentos;2;96,6
BH-11710;Consumidor;Sumatera Barat;Indonesia;OFF-ST-10000344;Suprimentos;3;50,1984
MZ-17335;Home Office;Queensland;Australia;OFF-LA-10000668;Suprimentos;6;58,806
LS-17245;Consumidor;Singapore;Singapore;TEC-AC-10004195;Tecnologia;2;90,42
CC-12610;Corporativo;Andhra Pradesh;India;OFF-AR-10003978;Suprimentos;2;93,18
HH-15010;Corporativo;California;United States;OFF-PA-10004475;Suprimentos;2;109,92
JS-5940;Home Office;Al Basrah;Iraq;OFF-STI-10001955;Suprimentos;1;37,59
SC-10260;Corporativo;Makkah;Saudi Arabia;OFF-IBI-10002637;Suprimentos;1;52,92
RR-9525;Corporativo;Splitsko-Dalmatinska;Croatia;FUR-SAF-10000565;Moveis;1;51,93
FH-14365;Corporativo;Panama;Panama;OFF-AR-10004422;Suprimentos;7;136,08
BD-11500;Consumidor;Santo Domingo;Dominican Republic;FUR-CH-10004899;Moveis;1;73,28
SC-20695;Corporativo;Chiriquí;Panama;TEC-AC-10003725;Tecnologia;8;87,072
MM-18280;Corporativo;Santo Domingo;Dominican Republic;OFF-FA-10003961;Suprimentos;2;14,976
NZ-18565;Home Office;Bolívar;Colombia;TEC-CO-10002998;Tecnologia;1;82,77412
SB-20170;Consumidor;Rio de Janeiro;Brazil;OFF-ST-10002105;Suprimentos;3;95,1
SG-20080;Consumidor;Asturias;Spain;TEC-CO-10004567;Tecnologia;2;639,96
AF-10885;Consumidor;Tamil Nadu;India;OFF-EN-10001528;Suprimentos;3;45,72
RA-19915;Consumidor;Singapore;Singapore;TEC-AC-10003640;Tecnologia;2;79,62
PP-18955;Home Office;Jawa Barat;Indonesia;TEC-PH-10004675;Tecnologia;1;138,4689
JE-15715;Consumidor;Australian Capital Territory;Australia;OFF-FA-10000353;Suprimentos;3;29,322
PF-19225;Consumidor;Queensland;Australia;OFF-FA-10003318;Suprimentos;3;51,921
AH-10075;Corporativo;Tennessee;United States;FUR-CH-10001482;Moveis;3;314,352
TB-11625;Consumidor;Kinshasa;Democratic Republic of the Congo;OFF-GRE-10002561;Suprimentos;4;95,16
EB-13705;Corporativo;Antioquia;Colombia;OFF-AR-10002824;Suprimentos;4;70,48
VF-21715;Home Office;Panama;Panama;OFF-BI-10002799;Suprimentos;9;49,248
BH-11710;Consumidor;Saint Catherine;Jamaica;FUR-FU-10004816;Moveis;3;90,18
AS-10285;Corporativo;Namur;Belgium;FUR-FU-10003862;Moveis;3;158,94
LO-17170;Corporativo;Valenciana;Spain;OFF-AR-10003247;Suprimentos;2;44,1
SM-20005;Consumidor;England;United Kingdom;OFF-PA-10002338;Suprimentos;4;59,724
TC-20980;Corporativo;New South Wales;Australia;OFF-SU-10002709;Suprimentos;2;53,19
VT-21700;Home Office;Jakarta;Indonesia;OFF-FA-10004067;Suprimentos;6;49,5126
GT-14755;Consumidor;Th? Dô Hà N?i;Vietnam;FUR-CH-10000351;Moveis;2;85,5414
VP-21730;Home Office;Nevada;United States;OFF-BI-10004492;Suprimentos;3;75,792
SE-20110;Consumidor;New York;United States;TEC-AC-10002473;Tecnologia;3;85,14
RC-19825;Consumidor;California;United States;OFF-AP-10003971;Suprimentos;2;21,78
DB-12970;Corporativo;California;United States;OFF-BI-10001153;Suprimentos;2;55,264
TT-11265;Corporativo;Lublin;Poland;OFF-ENE-10002922;Suprimentos;2;57
BD-1770;Consumidor;Marrakech-Tensift-El Haouz;Morocco;OFF-KLE-10000296;Suprimentos;4;95,04
BG-1695;Corporativo;Lagos;Nigeria;FUR-ELD-10002511;Moveis;4;69,804
AC-10615;Corporativo;San Salvador;El Salvador;OFF-AP-10003610;Suprimentos;2;57,88
AZ-10750;Consumidor;Chihuahua;Mexico;FUR-CH-10003195;Moveis;2;139,328
AJ-10795;Corporativo;Guanajuato;Mexico;OFF-EN-10001832;Suprimentos;14;84
NR-18550;Consumidor;Villa Clara;Cuba;OFF-SU-10002849;Suprimentos;6;41,04
TH-21235;Corporativo;Francisco Morazán;Honduras;FUR-BO-10004567;Moveis;1;69,516
LA-16780;Corporativo;Berlin;Germany;OFF-BI-10000179;Suprimentos;4;100,764
KM-16660;Consumidor;Berlin;Germany;OFF-LA-10000296;Suprimentos;3;28,917
EM-14140;Home Office;Bavaria;Germany;FUR-CH-10003248;Moveis;1;42,309
RA-19915;Consumidor;Liguria;Italy;OFF-AR-10000505;Suprimentos;4;48,84
KB-16405;Home Office;Dublin;Ireland;OFF-EN-10001202;Suprimentos;4;25,08
MH-18115;Home Office;Ile-de-France;France;TEC-AC-10001441;Tecnologia;1;36,12
HH-15010;Corporativo;Henan;China;OFF-ST-10000344;Suprimentos;3;60,48
KL-16645;Consumidor;Australian Capital Territory;Australia;FUR-BO-10000112;Moveis;2;148,104
SC-20680;Home Office;Sichuan;China;OFF-LA-10004430;Suprimentos;5;59,25
CC-12145;Consumidor;Maharashtra;India;OFF-FA-10003161;Suprimentos;4;47,52
JK-15730;Consumidor;Jawa Barat;Indonesia;OFF-LA-10003141;Suprimentos;6;36,1566
BM-11785;Consumidor;Nelson;New Zealand;OFF-PA-10004881;Suprimentos;2;31,5
OT-18730;Consumidor;Auckland;New Zealand;OFF-AR-10003253;Suprimentos;4;70,128
NF-8385;Consumidor;Delta;Nigeria;TEC-OKI-10001062;Tecnologia;2;160,146
AG-10525;Corporativo;Cortés;Honduras;TEC-PH-10002068;Tecnologia;3;78,336
AG-10765;Home Office;San Salvador;El Salvador;OFF-FA-10002085;Suprimentos;6;65,16
SH-20635;Corporativo;Chihuahua;Mexico;OFF-AR-10000740;Suprimentos;7;56,98
BM-11650;Corporativo;Santo Domingo;Dominican Republic;TEC-CO-10000422;Tecnologia;3;227,47788
GM-14695;Corporativo;San Salvador;El Salvador;OFF-SU-10000556;Suprimentos;3;92,34
NG-18355;Corporativo;Berlin;Germany;OFF-BI-10000538;Suprimentos;2;90,99
JK-15370;Consumidor;Ile-de-France;France;OFF-EN-10002008;Suprimentos;4;147,84
KD-16495;Corporativo;Nord-Pas-de-Calais;France;OFF-ST-10004473;Suprimentos;7;335,664
KH-16690;Corporativo;Western Australia;Australia;OFF-SU-10004177;Suprimentos;3;100,278
MY-18295;Corporativo;Sichuan;China;FUR-FU-10004464;Moveis;2;94,68
JM-16195;Consumidor;Kerala;India;OFF-BI-10000006;Suprimentos;3;50,94
AS-10135;Home Office;F.C.T.;Pakistan;OFF-ST-10000892;Suprimentos;5;133,2
JD-16015;Consumidor;Pennsylvania;United States;OFF-ST-10000642;Suprimentos;5;83,92
MH-7455;Consumidor;Varna;Bulgaria;OFF-GRE-10000216;Suprimentos;2;62,4
